fileName,labelName,area_start,area_end,category_01,category_02,category_03,decibel,soundQuality,subCategory,bitRate,duration,fileFormat,fileSize,recodingType,sampleRate,acqDevice,acqMethod,acqType,areaUse,dayNight,direction,distance,district,latitude,longitude,micClass,obstacle,place,recordingTime,urban,weather,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,mfcc_41,mfcc_42,mfcc_43,mfcc_44,mfcc_45,mfcc_46,mfcc_47,mfcc_48,mfcc_49,mfcc_50
1.car_driving_sound_1380_1.wav,1.car_driving_sound_1380_1.wav,1.95,25.4,교통소음,자동차,차량주행음,71,정상,대형차,1411kbps,40.007,wav,7057312,Stereo,44.1kHz,아이폰12mini,자연적,제작,주거지역,주간,우,1m,운암동,35.18,126.87,무지향성,없음,도로변,14:58,광주광역시,맑음,-303.53586,187.92334,-32.532543,27.970085,-19.150259,18.377037,5.3844523,15.00353,9.278185,7.8214736,-0.24886994,5.995369,-3.4039977,1.4606435,-4.5173287,-1.9751794,2.4890015,-1.7669137,3.8055105,-2.245981,4.2823715,-4.508042,2.657306,-3.290374,0.7521958,0.4755331,0.7835752,0.96300244,-0.37075144,0.24528067,-1.7897307,0.5003647,-1.2526355,0.4927704,-1.5012543,1.7420475,-1.2583767,2.5131197,-0.94405824,1.2406081,0.18242852,0.11552094,0.4746257,-0.69674206,0.24748082,-1.8679558,0.6038017,-1.3467268,0.13476478,-2.0663035
1.car_driving_sound_566_1.wav,1.car_driving_sound_566_1.wav,2.0,17.559,교통소음,자동차,차량주행음,120,노이즈,대형차,1411kbps,19.559,wav,3450256,Stereo,44.1kHz,갤럭시S6탭,자연적,제작,학교지역,주간,우,30m,화곡동,37.54,126.85,무지향성,없음,도로변,14:58,서울특별시,맑음,-268.5509,179.5197,1.3099246,15.272286,18.21844,22.433254,-5.0518765,4.770037,-1.6064253,8.657761,-1.0274558,0.24127084,3.1096597,-6.3727665,2.250132,-3.061989,2.9433606,5.225525,-0.37975106,3.0267715,-2.7314675,1.9444944,-1.4348893,0.01181713,1.4315339,-3.908887,-0.47947198,-5.340175,-2.2175434,-1.6964165,-3.135709,0.6224287,-1.1872761,-0.49003503,-1.965714,-0.6835144,-0.77007717,-3.4809043,-1.4663874,-0.82583636,1.058179,0.1490264,-1.5971625,0.22757895,-0.82083917,-0.0517502,-0.634834,-0.85814995,-0.8281151,-2.211598
1.car_driving_sound_596_1.wav,1.car_driving_sound_596_1.wav,26.4,44.9,교통소음,자동차,차량주행음,122,정상,대형차,1411kbps,64.0,wav,11289620,Stereo,44.1kHz,갤럭시TabS6Lite,자연적,제작,주거지역,주간,우,3m,농성동,35.16,126.88,무지향성,없음,도로변,14:41,광주광역시,맑음,-125.765686,221.16121,-1.5631065,24.451889,4.3944144,14.771939,7.537679,2.8996246,14.889357,1.1990302,1.6390693,-0.69062346,2.556587,2.7097068,1.3407521,6.755221,0.1632359,1.5139031,0.10069968,-3.5799892,0.5143519,-3.0995154,-1.4029386,-0.41357505,-2.4516253,-0.68203086,-3.7481863,-2.0973322,-1.0609844,-1.9551657,-0.09145641,-2.0706434,-0.7430969,-0.18866114,0.12764312,0.88773,0.17974785,1.833849,1.0921866,1.2592802,1.1240071,0.678338,0.29198813,-0.9775207,-0.622522,-1.1570389,-0.79894805,-0.6856708,-1.1257321,-1.0569937
1.car_driving_sound_1393_1.wav,1.car_driving_sound_1393_1.wav,2.0,33.829,교통소음,자동차,차량주행음,119,정상,대형차,1411kbps,35.829,wav,6320316,Stereo,44.1kHz,아이폰12mini,자연적,제작,주거지역,주간,우,1m,동림동,35.19,126.87,무지향성,없음,도로변,12:30,광주광역시,맑음,-214.01315,189.6811,-24.072119,24.349016,-14.686,15.772742,5.6575036,15.014545,9.420602,6.970666,1.530078,1.9752328,-3.0206404,-0.07499246,-5.178952,-3.7427847,0.9652384,-2.7555919,2.0250034,-1.3133705,3.170739,-3.0835438,2.2959216,-1.6340717,0.6663142,0.5028062,0.21601284,0.3698726,-1.5013238,0.79308474,-1.2429261,1.0694726,-0.32947475,0.65669227,-0.3269659,0.8448582,-0.44925433,0.8138165,-0.7710017,0.19138737,-0.5678003,-0.7834121,-0.91715866,-1.2199631,-0.9614849,-1.76575,-0.65162176,-1.9384758,-0.4416649,-1.97479
1.car_driving_sound_614_1.wav,1.car_driving_sound_614_1.wav,2.0,34.021,교통소음,자동차,차량주행음,71,노이즈,대형차,1411kbps,36.021,wav,6354184,Stereo,44.1kHz,아이폰12mini,자연적,제작,주거지역,주간,우,25m,운남동,35.18,126.82,무지향성,없음,도로변,09:40,광주광역시,흐림,-227.59438,174.30087,-19.390888,35.091484,-10.480458,23.411783,0.22070755,17.368284,1.690595,10.840395,2.4771419,6.0434465,-5.159943,1.4910883,-2.7443566,-0.7204755,2.0785038,-4.2406187,1.648371,-4.4842434,4.257707,-3.3746672,5.6668816,-3.7183988,2.7849376,0.044487197,1.0893873,0.59413064,0.3006578,2.3543067,-1.1229665,2.2219439,-0.50698537,2.220393,-1.666685,2.7899942,-1.1886533,2.2347627,-0.9889911,1.4919281,-0.042726014,0.023431605,0.3261817,-0.8525132,0.5885701,-1.4377415,0.5691406,-1.6218009,0.67164016,-2.1148765
1.car_driving_sound_637_1.wav,1.car_driving_sound_637_1.wav,2.0,19.426,교통소음,자동차,차량주행음,104,노이즈,대형차,1411kbps,21.426,wav,3779612,Stereo,44.1kHz,갤럭시S6탭,자연적,제작,학교지역,주간,우,30m,화곡동,37.54,126.85,무지향성,없음,도로변,15:38,서울특별시,맑음,-323.04517,208.80655,18.455723,14.234571,23.251526,12.316896,-2.9418428,-2.5876164,-3.2527866,1.9162501,-6.225839,-6.2111316,-1.2299598,-6.058572,-0.70311356,-4.3424973,-2.0955398,1.6799204,-1.9601324,0.3378955,-3.6881773,-2.0577223,-2.6811213,-2.282167,-1.8061965,-3.894439,-0.34264135,-3.7271214,-0.718757,0.12767965,-1.7632171,0.54953015,-1.3142558,-0.18330845,-1.5035144,-2.5320337,-2.6389391,-3.4856007,-1.3699373,-2.7725527,-2.13961,-2.1493835,-3.8422015,-2.3273873,-3.1937907,-1.9266235,-2.9055169,-3.0741792,-2.6126127,-3.2264605
1.car_driving_sound_1414_1.wav,1.car_driving_sound_1414_1.wav,2.0,33.893,교통소음,자동차,차량주행음,69,정상,대형차,1411kbps,35.893,wav,6331604,Stereo,44.1kHz,아이폰12mini,자연적,제작,주거지역,주간,우,25m,운남동,35.18,126.82,무지향성,없음,도로변,11:12,광주광역시,흐림,-235.27989,164.35938,-24.804647,33.780323,-17.179668,24.532112,-0.9238144,18.225069,4.239894,12.290708,-1.7949766,10.448668,-1.290493,4.5248036,-0.8467554,0.73871434,2.2733371,-4.8052106,3.6150424,-5.12827,5.1044173,-4.372972,4.1242223,-4.3027563,2.7792435,-1.9081604,0.68119115,0.2591454,0.19672333,1.3856128,-1.8479295,2.0506566,-1.5312355,2.4143836,-1.6973639,2.2985864,-2.3631926,2.3024716,-2.0095193,1.257019,-1.0376606,-0.51663995,-0.3614853,-1.2987411,-0.03437915,-2.0073643,0.56310517,-2.187436,0.8595241,-2.7537627
1.car_driving_sound_1416_1.wav,1.car_driving_sound_1416_1.wav,2.0,42.474,교통소음,자동차,차량주행음,71,정상,대형차,1411kbps,44.474,wav,7845292,Stereo,44.1kHz,갤럭시.Tab.S6,자연적,제작,상업지역,주간,우,15m,신영동,37.6,126.96,무지향성,없음,도로변,15:30,서울특별시,맑음,-248.20168,182.72136,-16.947508,27.366947,-3.1882203,18.806025,-1.4953488,1.8476776,-1.2945673,10.266953,1.3445282,2.3309298,6.5547805,-0.6464436,0.28110522,-0.8590368,-2.103073,2.1210923,0.758283,2.808759,-4.5402527,-1.8848579,2.7073967,-2.8689132,0.95011634,-3.25148,-0.3824279,-0.2669636,-1.3230697,-2.2090805,-2.253442,-0.4559094,-0.050846443,-0.32643086,-0.59223545,-0.96252704,0.86600703,-0.5788293,0.78584164,1.029976,-1.7251743,0.20001239,-0.29488447,0.2260586,-0.28617615,-1.8112246,-0.21198004,-1.5309069,-0.54334974,-1.0077211
1.car_driving_sound_753_1.wav,1.car_driving_sound_753_1.wav,2.0,13.737,교통소음,자동차,차량주행음,126,노이즈,대형차,1411kbps,15.737,wav,2776044,Stereo,44.1kHz,갤럭시S6탭,자연적,제작,학교지역,주간,우,30m,화곡동,37.54,126.85,무지향성,없음,도로변,13:39,서울특별시,맑음,-262.78314,167.0893,-5.9670386,36.894573,5.76948,12.466785,2.3341799,8.109721,1.4575514,7.3314543,-1.8586951,-2.887553,3.6490483,-4.125903,2.0212202,5.138326,9.404134,5.717997,1.8375285,3.6746845,-2.3650417,-0.26288512,-0.5957075,-2.1710656,-1.6217903,-2.5986273,-1.5905018,-3.0766444,1.8306721,-0.31133926,-2.52378,-0.27251685,-0.72198755,-0.29358304,-1.5768888,-2.4195688,-3.0837276,-2.1964624,-2.422855,-0.783559,0.6629217,-0.14969781,-1.152921,-1.4797051,-0.53411156,-0.038095266,-1.1759298,0.16984122,0.123951785,-0.850478
1.car_driving_sound_819_1.wav,1.car_driving_sound_819_1.wav,2.0,20.204,교통소음,자동차,차량주행음,101,노이즈,대형차,1411kbps,22.204,wav,3916844,Stereo,44.1kHz,갤럭시S6탭,자연적,제작,학교지역,주간,우,30m,화곡동,37.54,126.85,무지향성,없음,도로변,15:10,서울특별시,맑음,-272.0326,173.26752,20.365664,27.395184,11.457987,27.685757,-4.1501527,6.7244473,0.6865258,6.489868,0.7915864,-0.46734315,1.2032762,-7.787073,2.5765324,-2.144944,2.7995832,6.4609566,-1.4487666,6.907811,-3.7663898,3.4057975,-4.560138,1.1472769,-3.1315053,-3.0339866,-1.2674156,-2.965208,-4.3556533,0.2572291,-4.9344516,3.2706113,-2.1511447,1.8327954,-0.08855757,0.6565299,0.32548255,-1.5300859,1.3350353,-0.09563761,1.481662,0.7140914,0.14021651,0.674582,-0.413797,-0.1780281,0.9054702,-1.1216022,1.4961905,-1.0319998
