fileName,labelName,area_start,area_end,category_01,category_02,category_03,decibel,soundQuality,subCategory,bitRate,duration,fileFormat,fileSize,recodingType,sampleRate,acqDevice,acqMethod,acqType,areaUse,dayNight,direction,distance,district,latitude,longitude,micClass,obstacle,place,recordingTime,urban,weather,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,mfcc_41,mfcc_42,mfcc_43,mfcc_44,mfcc_45,mfcc_46,mfcc_47,mfcc_48,mfcc_49,mfcc_50
1.car_siren_70304_1.wav,1.car_siren_70304_1.wav,2.0,58.486,교통소음,자동차,차량사이렌,72,노이즈,경찰차,705kbps,60.486,wav,5334866,Mono,44.1kHz,TASCAM DR-05X,인위적,제작,녹지지역,주간,위,11m,중산동,37.5,126.57,무지향성,없음,도로변,05:40,인천광역시,맑음,-532.99335,159.38779,38.27344,-12.7738085,-12.71283,2.0212948,12.24383,10.38744,21.360666,21.108057,16.368635,14.555632,11.656836,2.3832564,2.6523483,5.1524568,7.2889404,6.050601,4.570762,3.5635176,6.099565,3.940775,0.43557894,0.32322612,1.7296839,1.6041011,4.9042816,6.1658597,3.1847968,3.531482,4.502235,3.0258427,1.2566977,-0.9340383,1.5432291,4.674754,-0.4029682,-2.7834978,2.8301256,5.484546,2.457541,-0.087451234,0.610117,0.4899461,-0.4469125,2.6957064,2.2923334,-3.5147758,-2.8781724,1.2689606
1.car_siren_370_1.wav,1.car_siren_370_1.wav,2.0,30.174,교통소음,자동차,차량사이렌,115,노이즈,구급차,1411kbps,32.174,wav,5675484,Stereo,44.1kHz,갤럭시탭S6,자연적,제작,주거지역,주간,우,6m,삼선동,37.59,127.01,무지향성,없음,도로변,15:18,서울특별시,흐림,-238.6422,201.73001,-8.852854,20.846138,-10.375457,7.2370257,0.93147266,8.797347,17.450148,11.092144,8.516998,4.0876265,8.088563,7.2039943,3.611201,4.1157765,1.8637233,-4.500078,-7.37801,-2.4789655,-3.2445168,-0.8871636,0.45228872,-4.6805363,0.52596533,2.0069196,1.7051952,-0.5421126,-0.49121073,-0.1256738,0.9172826,0.61837107,-4.356025,-3.2092016,0.7780762,-2.059741,-2.2048464,0.39863157,-1.8016376,-0.015513794,0.32639855,2.107963,0.95211494,-0.6520945,0.03077365,-1.5917764,-0.3302027,-0.28216568,-0.9361065,-1.7930083
1.car_siren_294_1.wav,1.car_siren_294_1.wav,2.0,29.874,교통소음,자동차,차량사이렌,74,노이즈,구급차,1411kbps,31.874,wav,5622676,Stereo,44.1kHz,갤럭시.Tab.S6,자연적,제작,주거지역,주간,우,12m,신영동,37.61,126.96,무지향성,없음,도로변,09:15,서울특별시,맑음,-354.86932,213.5485,-20.919374,17.88225,4.9155807,-2.5733447,6.528067,-10.805839,11.4702,10.872719,9.024621,-1.2701205,2.4297593,-1.7130675,9.310806,4.4077716,2.280342,1.9389274,5.7805414,4.746057,-3.9201245,-5.883071,-3.3709462,-1.8110535,3.2248094,0.5194382,2.7252915,-1.0474489,-1.3495115,-2.5878742,-3.5320382,-2.6934557,-1.5390003,-1.1157718,1.003,-0.42777595,-2.040351,-4.725501,-4.197674,-1.024898,-0.19191456,0.9407143,-0.76863563,0.8020282,-1.0214407,-2.4763062,-2.484113,-2.101952,-0.81193995,-1.5225329
1.car_siren_65656_1.wav,1.car_siren_65656_1.wav,0.06,27.83,교통소음,자동차,차량사이렌,74,정상,경찰차,1411kbps,27.857,wav,4913964,Stereo,44.1kHz,Galaxy A31,자연적,제작,상업지역,주간,좌,30m,역삼동,37.5,127.04,무지향성,없음,빌딩사이,17:43,서울특별시,맑음,-324.51486,224.01349,2.6900394,1.1531731,9.626328,-6.4338,10.338235,1.2451444,-2.747684,15.281936,3.0971136,3.874667,9.922435,-5.526091,0.8343503,4.945479,-4.50766,7.541272,9.78206,-0.28463393,5.8176737,2.192923,-5.04892,1.8102589,1.2253457,-0.78995985,4.406686,2.3116179,1.9646317,4.51023,-2.3371615,-5.0028677,0.52376926,0.19926402,0.0044899783,-0.56871927,-1.5861427,-0.6685177,-1.0181087,-1.4388183,-3.6874313,-2.2355769,-2.2014272,-1.6915574,0.20514594,-1.9714109,-3.5190911,-2.3443882,-0.6258252,-2.1771932
1.car_siren_476_1.wav,1.car_siren_476_1.wav,2.0,29.662,교통소음,자동차,차량사이렌,94,노이즈,구급차,1411kbps,31.662,wav,5585256,Stereo,44.1kHz,갤럭시S6탭,자연적,제작,학교지역,주간,우,50m,신촌동,37.56,126.94,무지향성,없음,도로변,11:29,서울특별시,맑음,-322.84525,200.9556,9.035206,4.2279515,-15.676701,-9.603866,-3.4507904,4.460713,11.041794,20.162617,10.238758,4.744371,7.640603,0.50117564,5.2808237,-1.0273259,0.10405877,-3.192494,-7.702034,-1.6532339,-4.711908,-1.2821354,-3.533182,-1.9940106,-0.8520921,-1.6789433,3.3505774,-1.6676185,-1.0898181,0.3125389,0.014201597,0.48377734,-4.1149936,-4.3908587,-4.1491094,-1.6984518,-0.21718775,-1.7553635,-0.3841771,-0.45049185,1.0840884,1.244559,0.9267695,1.1814847,-0.803249,-0.95810276,-1.7085482,-1.5125083,-0.92961794,-2.632733
1.car_siren_538_1.wav,1.car_siren_538_1.wav,2.0,28.965,교통소음,자동차,차량사이렌,101,노이즈,구급차,1411kbps,30.965,wav,5462304,Stereo,44.1kHz,갤럭시S6Tab,자연적,제작,종합병원지역,주간,좌,20m,한남동,37.53,127.01,무지향성,없음,도로변,11:58,서울특별시,맑음,-175.57014,207.0412,-11.019538,13.269035,-13.209483,16.797155,5.9775043,13.674087,4.7348723,9.734611,1.7268928,5.602459,11.029313,0.91002214,4.699144,-3.0149026,-1.5700281,0.14544299,-2.5710616,2.3937821,-3.602239,-1.15114,-1.1486669,1.8876289,3.8070858,-1.7546862,-0.39532065,-3.7933543,0.18098177,1.5118123,2.3687012,0.20406412,-1.0899312,-0.07543415,0.3942315,0.69078517,1.4942086,0.11725991,-1.6397661,-0.30267173,-0.07504066,1.9993238,1.0903271,-0.65129834,-1.4911146,-1.2996665,1.8583963,0.922702,1.0811098,-1.3494155
1.car_siren_70324_1.wav,1.car_siren_70324_1.wav,2.0,55.575,교통소음,자동차,차량사이렌,74,노이즈,경찰차,705kbps,57.575,wav,5078144,Mono,44.1kHz,TASCAM DR-05X,인위적,제작,녹지지역,주간,위,11m,중산동,37.5,126.57,무지향성,없음,도로변,05:48,인천광역시,맑음,-496.00662,184.52998,14.8673315,-35.410816,-22.324419,0.6817061,20.322878,11.675581,20.96703,19.667185,15.419048,16.043629,14.47473,-0.15069856,-1.7686521,0.28458574,7.2706833,7.5196233,1.3130188,5.321918,9.718116,2.1336458,-1.5082647,0.6041742,2.1049354,1.5255233,4.962445,3.145629,-2.1106243,3.4527247,6.5706377,4.5134783,3.926865,0.696401,-0.43485442,2.1071725,0.29786447,-1.5014821,2.544372,5.3142614,1.760939,-0.9604197,1.2753229,3.1610527,1.7110963,1.1981218,0.5102891,-2.822952,-0.9033206,1.531859
1.car_siren_339_1.wav,1.car_siren_339_1.wav,2.0,33.057,교통소음,자동차,차량사이렌,72,노이즈,구급차,1411kbps,35.057,wav,6184088,Stereo,44.1kHz,갤럭시탭s6,자연적,제작,주거지역,주간,우,100m,공덕동,37.55,126.96,무지향성,없음,도로변,13:50,서울특별시,맑음,-359.73535,182.16605,-23.895273,22.65575,-10.495936,11.991384,6.4072804,1.3996545,14.864681,-1.322799,11.512208,-3.2891617,3.0861247,-1.0945812,-3.6506279,0.28692496,-0.7046476,-0.7923998,0.21612537,-2.0624015,-3.442199,-1.2709533,-1.1973486,-1.1175346,-3.0246181,-1.2929337,-1.9676927,-5.8771267,1.6072562,-3.2641215,-1.4212586,-0.6225992,-0.21231914,-0.36433747,0.071607426,1.6308421,-1.850579,0.63288707,1.4157157,-0.9608514,-0.88978565,-0.15288293,-1.0083196,-1.2304025,-2.0463817,-0.33797255,0.03412252,-1.9398237,0.52889955,-0.15810297
1.car_siren_490_1.wav,1.car_siren_490_1.wav,2.0,32.678,교통소음,자동차,차량사이렌,118,노이즈,구급차,1411kbps,34.678,wav,6117200,Stereo,44.1kHz,갤럭시S6Tab,자연적,제작,종합병원지역,주간,좌,20m,한남동,37.53,127.01,무지향성,없음,도로변,13:00,서울특별시,맑음,-191.2996,212.07877,0.14133923,9.329338,-4.937894,10.529773,1.7915907,2.2070422,8.355843,11.349453,2.3663964,0.3895691,6.6720695,1.3035324,5.7853055,3.8680472,2.4050946,1.2596854,-4.6327944,-1.7893921,-5.7190733,-1.5698715,-1.7335258,-3.4571779,0.8099225,-3.3292978,0.43544608,-0.3622567,-0.52842516,0.87580216,-0.25813544,0.44198108,-0.24688335,0.3807001,-0.12763967,-0.013350072,0.19134694,-0.44157034,-0.24584113,-0.014336588,-1.0576012,0.11081603,-0.6740704,-0.42174226,-0.92840344,-0.8193342,-1.0787724,-0.90130436,-0.38998902,-1.5020792
1.car_siren_353_1.wav,1.car_siren_353_1.wav,2.0,32.31,교통소음,자동차,차량사이렌,100,노이즈,구급차,1411kbps,34.31,wav,6052272,Stereo,44.1kHz,갤럭시S7,자연적,제작,종합병원지역,주간,우,10m,학동,35.14,126.92,무지향성,없음,도로변,12:15,광주광역시,맑음,-281.63776,218.64851,-7.1227565,-15.105639,14.932013,8.161676,10.7231,0.6027715,-6.3765516,6.3909774,10.868795,3.86086,-1.0868533,-4.1019335,-1.3200155,3.680991,-0.6722147,-4.2360673,-1.4401749,-3.311111,-6.192564,-4.9047904,-2.9230459,-0.3767788,-0.42201576,-2.2465477,-0.012117395,1.9067202,0.19366282,-0.9178808,-1.6879734,-1.7516592,0.6891322,1.0928925,-0.6185664,0.0035423299,0.13712455,-1.7242204,-2.3624566,-1.6592294,-0.1622472,1.2356696,0.5942243,-0.64184016,-0.66248,-0.8716146,-1.5178095,-1.2096463,-0.559259,-0.433219
