fileName,labelName,area_start,area_end,category_01,category_02,category_03,decibel,soundQuality,subCategory,bitRate,duration,fileFormat,fileSize,recodingType,sampleRate,acqDevice,acqMethod,acqType,areaUse,dayNight,direction,distance,district,latitude,longitude,micClass,obstacle,place,recordingTime,urban,weather,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,mfcc_41,mfcc_42,mfcc_43,mfcc_44,mfcc_45,mfcc_46,mfcc_47,mfcc_48,mfcc_49,mfcc_50,ood_label
7.동물_20962.wav,7.동물_20962_1.wav,2.0,39.372,생활소음,동물,개,46,정상,개,1411kbps,41.372,wav,7298116,Stereo,44.1kHz,ZOOMH1N보이스레코더ASMR핸디녹음기마이크,자연적,제작,주거지역,주간,우,5m,영통동,37.25,127.07,무지향성,없음,건물내부,21:10,수원시,맑음,-470.2706604003906,156.08030700683594,-6.749739646911621,-16.042160034179688,-3.8749072551727295,3.9412527084350586,1.167267918586731,-1.400177001953125,7.833454608917236,13.14968490600586,4.434103012084961,4.9675374031066895,4.595499038696289,1.9176256656646729,-1.6488138437271118,0.0719345211982727,-3.86728572845459,2.016906499862671,-0.6548449993133545,-1.3919909000396729,-0.24547380208969116,-0.4771631062030792,-4.312418460845947,0.25387588143348694,-1.7488536834716797,-0.8577534556388855,1.937561273574829,3.486224889755249,-0.764141857624054,-0.0075670890510082245,-2.498675584793091,-3.3028738498687744,-2.37847638130188,-0.6467313766479492,-1.550135850906372,-1.1872261762619019,-1.9196317195892334,-0.39715468883514404,0.05067462846636772,0.10185375809669495,-0.41708430647850037,0.034769050776958466,-1.2355968952178955,-0.3018990457057953,-0.2516462504863739,-1.1924887895584106,-1.0560901165008545,-1.4393062591552734,-2.125450849533081,-0.9128262996673584,기타소음
7.동물_50011.wav,7.동물_50011_1.wav,2.0,31.91,생활소음,동물,개,51,정상,개,1411kbps,33.91,wav,5981696,Stereo,44.1kHz,ZOOM H1N 보이스레코더 ASMR,자연적,제작,주거지역,야간,좌,5m,영통동,37.25,127.08,지향성,없음,건물내부,22:53,수원시,맑음,-460.3841552734375,180.12904357910156,11.334196090698242,11.86887264251709,-4.9740214347839355,6.809533596038818,2.3169121742248535,-1.1104097366333008,4.471836566925049,-3.0059356689453125,2.8481531143188477,-0.6093581914901733,-1.3061039447784424,-2.806690216064453,-1.80185866355896,0.8777961134910583,-3.3960530757904053,1.0526796579360962,-2.738821506500244,-3.1820693016052246,0.5626034736633301,-0.5696583986282349,1.2539088726043701,1.6504002809524536,-1.7434488534927368,1.0656511783599854,-1.6641426086425781,-2.0223069190979004,-1.4564218521118164,-1.676289439201355,-1.0470705032348633,-1.1431677341461182,-1.6401618719100952,0.9961164593696594,1.3391218185424805,0.5470691919326782,0.28755927085876465,-1.2347434759140015,-2.6547062397003174,-1.8258024454116821,-1.189175009727478,-1.8497607707977295,-1.3973703384399414,-0.32614782452583313,-0.544114887714386,1.1934531927108765,1.7760511636734009,1.1891611814498901,1.1037955284118652,-0.4181564152240753,기타소음
7.동물_50388.wav,7.동물_50388_1.wav,2.0,32.038,생활소음,동물,개,46,정상,개,1411kbps,34.038,wav,6004296,Stereo,44.1kHz,ZOOM H1N 보이스레코더 ASMR,자연적,제작,주거지역,주간,좌,5m,영통동,37.25,127.08,지향성,없음,건물내부,07:37,수원시,맑음,-449.9258728027344,171.83641052246094,2.3865764141082764,22.721797943115234,-1.736224889755249,6.190224647521973,3.7216079235076904,-0.5889120697975159,3.393057346343994,-2.117786169052124,2.1298024654388428,-0.26391133666038513,0.024958567693829536,-2.6245083808898926,-0.9732767939567566,-0.3744553029537201,-3.4593944549560547,1.0780342817306519,-2.2738454341888428,-0.6009935736656189,-0.7445032596588135,-1.5510289669036865,1.5397557020187378,0.7787768244743347,-1.2211323976516724,0.7538244724273682,-1.8216173648834229,-1.525681972503662,-1.3496121168136597,-0.6678078174591064,-1.4209126234054565,-0.8340722918510437,-1.363944411277771,0.543998658657074,1.1642298698425293,-0.21783970296382904,0.08263039588928223,-1.6952241659164429,-2.1936817169189453,-0.9059213399887085,-2.4762136936187744,-1.4319826364517212,-1.9199177026748657,-1.2877542972564697,0.69454425573349,0.9121851921081543,1.7305761575698853,1.207209587097168,0.8950031995773315,0.3096553087234497,기타소음
7.동물_50014.wav,7.동물_50014_1.wav,2.0,43.526,생활소음,동물,개,49,정상,개,1411kbps,45.526,wav,8030840,Stereo,44.1kHz,ZOOM H1N 보이스레코더 ASMR,자연적,제작,주거지역,야간,좌,5m,영통동,37.25,127.08,지향성,없음,건물내부,21:37,수원시,맑음,-455.2540588378906,181.79696655273438,9.294570922851562,10.934427261352539,-4.022549629211426,5.616430282592773,3.438021421432495,-0.8699009418487549,4.194034576416016,-2.1746606826782227,1.6054697036743164,-0.682877242565155,-1.9612823724746704,-1.944451093673706,-2.050457715988159,-0.21948634088039398,-3.2940995693206787,-1.7741920948028564,-0.958092987537384,-1.479029655456543,-0.7850261330604553,0.316347599029541,1.1001018285751343,0.6275004744529724,-0.5821722745895386,0.579618513584137,-1.9029664993286133,-1.6498833894729614,-1.2421432733535767,-0.8032756447792053,-1.2257589101791382,-1.6795072555541992,-0.6716864705085754,0.20923259854316711,0.25458815693855286,0.6573114395141602,-0.1158190444111824,-0.8686120510101318,-1.5009151697158813,-1.318268895149231,-1.44782555103302,-1.573516607284546,-0.9772863984107971,-0.8678618669509888,0.1132483184337616,1.195197582244873,1.5831793546676636,1.6696217060089111,0.7059780955314636,0.03615763783454895,기타소음
7.동물_49816.wav,7.동물_49816_1.wav,2.0,12.675,생활소음,동물,개,113,정상,개,1411kbps,14.675,wav,2588684,Stereo,44.1kHz,ZOOM H1N 보이스레코더 ASMR,자연적,제작,주거지역,주간,좌,5m,영통동,37.25,127.08,지향성,없음,건물내부,16:04,수원시,맑음,-288.710693359375,213.6766815185547,-41.471187591552734,-42.15561294555664,-33.18277359008789,-24.146034240722656,-11.305103302001953,-7.085774898529053,5.217451095581055,0.28085750341415405,-2.8958511352539062,1.2613741159439087,5.07531213760376,2.28452205657959,-1.1850031614303589,2.8865957260131836,4.258106708526611,0.3324624001979828,-5.001827239990234,-1.884914517402649,1.3185005187988281,-2.40290904045105,-2.394383668899536,-0.561258852481842,-0.38766056299209595,-1.7406282424926758,-2.2231884002685547,-1.7975120544433594,-1.0743474960327148,-0.7276304960250854,-2.361903429031372,-0.10509122908115387,0.11170315742492676,-2.899043083190918,-0.9077025651931763,0.3578933775424957,0.123004250228405,-1.4563298225402832,-3.117440700531006,-1.264068603515625,-0.7164603471755981,-0.8556960225105286,-0.679234504699707,-0.40182843804359436,0.1977112740278244,-1.456900715827942,-2.260075092315674,-0.7804813385009766,-0.7109889388084412,-2.045618772506714,기타소음
7.동물_49420.wav,7.동물_49420_1.wav,2.0,18.263,생활소음,동물,개,129,정상,개,1411kbps,20.263,wav,3574488,Stereo,44.1kHz,ZOOM H1N 보이스레코더 ASMR,자연적,제작,주거지역,주간,좌,5m,영통동,37.25,127.08,지향성,없음,건물내부,15:36,수원시,맑음,-295.3392333984375,184.98614501953125,-45.374000549316406,-23.930830001831055,-16.37703514099121,-3.8286306858062744,3.6877119541168213,4.459275245666504,5.496332168579102,-0.39203372597694397,0.04673297703266144,0.8857691287994385,0.21701841056346893,-1.8585821390151978,-6.06808614730835,-0.9724581837654114,-0.5785861015319824,-0.3504406809806824,-1.5219231843948364,-0.7580089569091797,-3.056379556655884,-3.6145553588867188,-3.1294448375701904,-1.1370822191238403,0.700888454914093,2.2679855823516846,-0.08011245727539062,-3.3043131828308105,-2.014415740966797,0.33932989835739136,-1.1873457431793213,0.3320155739784241,1.6475844383239746,-0.24730972945690155,-0.9062243103981018,-0.14074291288852692,0.4533546268939972,-0.42833736538887024,-1.3475974798202515,-1.964097261428833,-2.0894832611083984,-2.1981570720672607,-1.3990076780319214,-1.4891375303268433,-0.592643678188324,-0.47998690605163574,-1.5642648935317993,-1.4911774396896362,0.2603543996810913,-0.2463131844997406,기타소음
7.동물_93801.wav,7.동물_93801_1.wav,6.69,12.2,생활소음,동물,개,108,정상,개,1411kbps,14.195,wav,2504104,Stereo,44.1kHz,ZOOM H1N 보이스레코더 ASMR 핸디 녹음기 마이크,자연적,제작,상업지역,주간,위,5m,영통동,37.25,127.08,지향성,창문,건물내부,01:22,수원시,맑음,-292.9654235839844,232.14572143554688,-35.172245025634766,-68.96141815185547,-12.059874534606934,10.317745208740234,-3.0879452228546143,-1.4455910921096802,-5.344521999359131,-11.158194541931152,-8.636858940124512,6.119110584259033,2.2584214210510254,-4.162069320678711,-2.6011300086975098,10.694807052612305,8.010332107543945,3.3452813625335693,-3.0619773864746094,-0.7228710055351257,-3.9933254718780518,-4.583322048187256,-7.823821067810059,-5.16015625,-2.8832523822784424,0.23084649443626404,-4.993711471557617,-3.905461072921753,-2.705275535583496,-1.7833305597305298,-4.423050880432129,-1.9105548858642578,-1.4288405179977417,-0.5723781585693359,-2.1191794872283936,-2.0928053855895996,-1.8103032112121582,-0.64969801902771,-1.8932534456253052,-0.58819180727005,-0.06066415086388588,0.13672608137130737,-0.7201049327850342,0.559240996837616,1.1833796501159668,0.18569910526275635,-1.4374390840530396,-0.6642813086509705,0.3714722990989685,0.48264867067337036,기타소음
7.동물_50335.wav,7.동물_50335_1.wav,2.0,24.53,생활소음,동물,개,58,정상,개,1411kbps,26.53,wav,4679932,Stereo,44.1kHz,ZOOM H1N 보이스레코더 ASMR,자연적,제작,주거지역,야간,좌,5m,영통동,37.25,127.08,지향성,없음,건물내부,01:33,수원시,맑음,-443.1426086425781,168.25006103515625,13.16307258605957,1.836802363395691,3.23152232170105,5.72429895401001,4.095602035522461,-1.7673715353012085,5.505825996398926,5.926823616027832,1.4995982646942139,-2.639057159423828,-4.589375972747803,-2.66109037399292,-1.8660050630569458,-3.81294322013855,-2.0937395095825195,0.5277159810066223,-2.4895169734954834,-2.039349317550659,-0.4654959738254547,-1.5854872465133667,1.569161057472229,1.7232820987701416,-1.1698399782180786,0.23803716897964478,-1.104723334312439,-2.260033130645752,-0.07686253637075424,-2.0002171993255615,-2.9804201126098633,-1.3928494453430176,-0.1421225666999817,2.1393425464630127,1.2283079624176025,-0.3365699052810669,0.4021075963973999,-0.4613506495952606,-1.7111083269119263,-1.698201298713684,-0.9548860192298889,-0.4020330607891083,-0.4036721885204315,-0.9142606854438782,-1.057154655456543,0.5964892506599426,1.1985658407211304,0.6216844320297241,0.3462439179420471,-0.031582124531269073,기타소음
7.동물_92715.wav,7.동물_92715_1.wav,2.0,11.984,생활소음,동물,개,54,정상,개,1411kbps,13.984,wav,2466892,Stereo,44.1kHz,ZOOM H1N 보이스레코더 ASMR 핸디 녹음기 마이크,자연적,제작,상업지역,주간,위,4m,영통동,37.25,127.08,지향성,없음,빌딩사이,22:08,수원시,맑음,-389.0793151855469,188.17318725585938,-29.4953670501709,-63.321319580078125,-8.372653007507324,9.895861625671387,12.738978385925293,4.838801383972168,4.757688045501709,-1.9471973180770874,-0.8454477787017822,-1.4347795248031616,1.3371241092681885,-0.5535008907318115,-1.8692536354064941,0.161050483584404,0.7126297354698181,0.7603435516357422,-1.3193347454071045,-2.423248529434204,-4.588534832000732,-3.6943070888519287,-3.883922815322876,-3.5902178287506104,-3.6388752460479736,-2.5286645889282227,-3.2288668155670166,-2.6557934284210205,-1.5601054430007935,-0.4384687542915344,-1.1480052471160889,-0.7739099264144897,-0.9259968400001526,-1.3173044919967651,-1.1467982530593872,-0.144936203956604,-0.8722699284553528,-1.5533924102783203,-0.8067179322242737,0.9844996929168701,0.6939741373062134,-0.9488267302513123,-1.0663400888442993,-0.39314839243888855,-0.9702681303024292,-0.9240544438362122,-0.09286293387413025,0.24244795739650726,-0.31180477142333984,-0.7749298810958862,기타소음
7.동물_50900.wav,7.동물_50900_1.wav,2.0,12.694,생활소음,동물,개,107,정상,개,1411kbps,14.694,wav,2591988,Stereo,44.1kHz,ZOOM H1N 보이스레코더 ASMR,자연적,제작,주거지역,주간,좌,5m,영통동,37.25,127.08,지향성,없음,건물내부,19:00,수원시,맑음,-310.98590087890625,180.85861206054688,-42.17387390136719,-25.3316593170166,-0.03972488269209862,2.660440683364868,15.195045471191406,12.4306001663208,4.126351833343506,-3.9403812885284424,-3.9722421169281006,-2.439561128616333,-0.46643537282943726,0.8090755939483643,-2.22656512260437,-2.778937816619873,-3.5421652793884277,-5.15421199798584,-3.8819386959075928,-3.1257095336914062,-4.665672302246094,-5.329837322235107,-4.898972511291504,-5.257353782653809,-3.848400831222534,-2.25020432472229,-4.4802117347717285,-5.2935380935668945,-2.464745283126831,-1.8807514905929565,-2.9919466972351074,-2.184178113937378,-1.4141522645950317,-1.001907467842102,-1.1392860412597656,-2.308032989501953,-2.056868553161621,-1.9543575048446655,-2.662051200866699,-2.6397767066955566,-2.586155414581299,-2.474391460418701,-2.462341547012329,-2.2736494541168213,-2.3904013633728027,-3.0780773162841797,-2.529813766479492,-1.336578130722046,-1.2195239067077637,-2.18454647064209,기타소음
